************************************************************************
68:
 |source:0.0.0.0 |destination:255.255.255.255 |source port:68 |destination port:67 |packet size:336 |service:undefined
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61110 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61110 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61110 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61110 |destination port:53 |packet size:62 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61110 |packet size:90 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:61110 |packet size:90 |service:DNS


************************************************************************
61112:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61112 |destination port:53 |packet size:72 |service:DNS


************************************************************************
61144:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61144 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61144 |packet size:124 |service:DNS


************************************************************************
61279:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61279 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61279 |packet size:124 |service:DNS


************************************************************************
61341:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61341 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61341 |packet size:124 |service:DNS


************************************************************************
61411:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61411 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61411 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61411 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61411 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61411 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61411 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61411 |destination port:53 |packet size:71 |service:DNS


************************************************************************
61465:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:61465 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:61465 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:61465 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:61465 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
61468:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61468 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61468 |packet size:124 |service:DNS


************************************************************************
61536:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61536 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61536 |packet size:124 |service:DNS


************************************************************************
61543:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61543 |destination port:53 |packet size:72 |service:DNS


************************************************************************
61571:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61571 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61571 |packet size:124 |service:DNS


************************************************************************
61715:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:61715 |destination port:5355 |packet size:54 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:61715 |destination port:5355 |packet size:54 |service:undefined


************************************************************************
61742:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61742 |destination port:53 |packet size:72 |service:DNS


************************************************************************
61874:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61874 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:61874 |packet size:124 |service:DNS


************************************************************************
61900:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61900 |destination port:53 |packet size:72 |service:DNS


************************************************************************
61909:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61909 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61909 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:61909 |destination port:53 |packet size:62 |service:DNS


************************************************************************
61991:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:61991 |destination port:53 |packet size:72 |service:DNS


************************************************************************
62015:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62015 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62015 |packet size:124 |service:DNS


************************************************************************
62038:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62038 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62038 |packet size:124 |service:DNS


************************************************************************
62042:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62042 |destination port:53 |packet size:72 |service:DNS


************************************************************************
62065:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62065 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62065 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62065 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62065 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62065 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62065 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62065 |destination port:53 |packet size:71 |service:DNS


************************************************************************
62195:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62195 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62195 |packet size:124 |service:DNS


************************************************************************
62322:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62322 |destination port:53 |packet size:72 |service:DNS


************************************************************************
62356:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62356 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62356 |packet size:124 |service:DNS


************************************************************************
62379:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62379 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62379 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62379 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62379 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62379 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62379 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62379 |destination port:53 |packet size:72 |service:DNS


************************************************************************
62399:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62399 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62399 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:62399 |packet size:124 |service:DNS


************************************************************************
62400:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62400 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62400 |packet size:124 |service:DNS


************************************************************************
62416:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62416 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62416 |packet size:124 |service:DNS


************************************************************************
62497:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62497 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62497 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:62497 |packet size:124 |service:DNS


************************************************************************
62586:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62586 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62586 |packet size:124 |service:DNS


************************************************************************
62605:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62605 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62605 |packet size:124 |service:DNS


************************************************************************
62628:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62628 |destination port:53 |packet size:61 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62628 |destination port:53 |packet size:61 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62628 |destination port:53 |packet size:61 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62628 |destination port:53 |packet size:61 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62628 |destination port:53 |packet size:61 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62628 |destination port:53 |packet size:61 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62628 |destination port:53 |packet size:61 |service:DNS


************************************************************************
62657:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62657 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62657 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62657 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62657 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62657 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62657 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:62657 |destination port:53 |packet size:72 |service:DNS


************************************************************************
62664:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62664 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62664 |packet size:124 |service:DNS


************************************************************************
62782:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62782 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62782 |packet size:124 |service:DNS


************************************************************************
62841:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62841 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62841 |packet size:124 |service:DNS


************************************************************************
62856:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62856 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62856 |packet size:124 |service:DNS


************************************************************************
62940:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62940 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62940 |packet size:124 |service:DNS


************************************************************************
62986:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:62986 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:62986 |packet size:124 |service:DNS


************************************************************************
63109:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63109 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63109 |packet size:124 |service:DNS


************************************************************************
63131:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63131 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63131 |packet size:124 |service:DNS


************************************************************************
63186:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63186 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63186 |packet size:124 |service:DNS


************************************************************************
63358:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:63358 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:63358 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:63358 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:63358 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
63405:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63405 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63405 |packet size:124 |service:DNS


************************************************************************
63522:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63522 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63522 |packet size:124 |service:DNS


************************************************************************
63526:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63526 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63526 |packet size:124 |service:DNS


************************************************************************
63570:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63570 |destination port:53 |packet size:72 |service:DNS


************************************************************************
63642:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63642 |destination port:53 |packet size:72 |service:DNS


************************************************************************
63680:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63680 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63680 |packet size:124 |service:DNS


************************************************************************
63697:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63697 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63697 |packet size:124 |service:DNS


************************************************************************
63745:
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:63745 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:63745 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:63745 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:63745 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:63745 |packet size:40 |service:undefined


************************************************************************
63746:
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:63746 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:63746 |packet size:40 |service:undefined


************************************************************************
63758:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63758 |destination port:53 |packet size:72 |service:DNS


************************************************************************
63778:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63778 |destination port:53 |packet size:69 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63778 |destination port:53 |packet size:69 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63778 |destination port:53 |packet size:69 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63778 |destination port:53 |packet size:69 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63778 |destination port:53 |packet size:69 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63778 |destination port:53 |packet size:69 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63778 |destination port:53 |packet size:69 |service:DNS


************************************************************************
63783:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63783 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63783 |packet size:124 |service:DNS


************************************************************************
63794:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63794 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63794 |destination port:53 |packet size:72 |service:DNS


************************************************************************
63850:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63850 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63850 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:63850 |packet size:124 |service:DNS


************************************************************************
63853:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63853 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63853 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63853 |packet size:124 |service:DNS


************************************************************************
63860:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63860 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63860 |packet size:124 |service:DNS


************************************************************************
63865:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63865 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63865 |packet size:124 |service:DNS


************************************************************************
63886:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63886 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63886 |destination port:53 |packet size:72 |service:DNS


************************************************************************
63927:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63927 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63927 |packet size:124 |service:DNS


************************************************************************
63936:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63936 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:63936 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:63936 |packet size:124 |service:DNS


************************************************************************
63953:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:63953 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:63953 |packet size:124 |service:DNS


************************************************************************
64001:
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:64001 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:64001 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:64001 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:64001 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:64001 |packet size:40 |service:undefined


************************************************************************
64002:
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:64002 |packet size:40 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.22 |source port:8704 |destination port:64002 |packet size:40 |service:undefined


************************************************************************
64015:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64015 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64015 |packet size:124 |service:DNS


************************************************************************
64021:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64021 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64021 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64021 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64021 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64021 |destination port:53 |packet size:62 |service:DNS


************************************************************************
64038:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64038 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64038 |packet size:124 |service:DNS


************************************************************************
64075:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64075 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64075 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64075 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64075 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64075 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64075 |destination port:53 |packet size:62 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64075 |destination port:53 |packet size:62 |service:DNS


************************************************************************
64091:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64091 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64091 |packet size:124 |service:DNS


************************************************************************
64136:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64136 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64136 |packet size:124 |service:DNS


************************************************************************
64139:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64139 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64139 |packet size:124 |service:DNS


************************************************************************
64160:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64160 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64160 |packet size:124 |service:DNS


************************************************************************
64176:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64176 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64176 |packet size:124 |service:DNS


************************************************************************
64300:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64300 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64300 |packet size:124 |service:DNS


************************************************************************
64331:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64331 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64331 |destination port:53 |packet size:72 |service:DNS


************************************************************************
64336:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64336 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64336 |packet size:124 |service:DNS


************************************************************************
64371:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64371 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64371 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64371 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64371 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64371 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64371 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64371 |destination port:53 |packet size:71 |service:DNS


************************************************************************
64378:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:64378 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:64378 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:64378 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:64378 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
64387:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64387 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64387 |packet size:124 |service:DNS


************************************************************************
64461:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64461 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64461 |destination port:53 |packet size:72 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:64461 |packet size:124 |service:DNS


************************************************************************
64534:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64534 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64534 |packet size:124 |service:DNS


************************************************************************
64597:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64597 |destination port:53 |packet size:72 |service:DNS


************************************************************************
64610:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64610 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64610 |packet size:124 |service:DNS


************************************************************************
64644:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64644 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64644 |packet size:124 |service:DNS


************************************************************************
64670:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64670 |destination port:53 |packet size:72 |service:DNS


************************************************************************
64720:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64720 |destination port:53 |packet size:72 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:64720 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64720 |packet size:124 |service:DNS


************************************************************************
64826:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64826 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:64826 |packet size:124 |service:DNS


************************************************************************
64893:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:64893 |destination port:53 |packet size:72 |service:DNS


************************************************************************
65030:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65030 |destination port:53 |packet size:72 |service:DNS


************************************************************************
65061:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65061 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65061 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65061 |destination port:5355 |packet size:50 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65061 |destination port:5355 |packet size:50 |service:undefined


************************************************************************
65121:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65121 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:65121 |packet size:124 |service:DNS


************************************************************************
65156:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65156 |destination port:53 |packet size:71 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:65156 |packet size:138 |service:DNS


************************************************************************
65191:
